GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
POPGROUP.id,Id
POPGROUP.display-label,Population Group
EST_VC01,Estimate; Total population
MOE_VC160,Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
EST_VC161,Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
MOE_VC161,Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
EST_VC162,Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
MOE_VC162,Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
EST_VC163,"Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
MOE_VC163,"Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
EST_VC165,Estimate; EMPLOYMENT STATUS - Population 16 years and over
MOE_VC165,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
EST_VC166,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
MOE_VC166,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
EST_VC167,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
MOE_VC167,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
EST_VC168,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
MOE_VC168,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
EST_VC169,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed
MOE_VC169,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed
EST_VC170,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
MOE_VC170,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
EST_VC171,Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
MOE_VC171,Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
EST_VC172,Estimate; EMPLOYMENT STATUS - Not in labor force
MOE_VC172,Margin of Error; EMPLOYMENT STATUS - Not in labor force
EST_VC173,Estimate; EMPLOYMENT STATUS - Females 16 years and over
MOE_VC173,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over
EST_VC174,Estimate; EMPLOYMENT STATUS - Females 16 years and over - In labor force
MOE_VC174,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over - In labor force
EST_VC175,Estimate; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force
MOE_VC175,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force
EST_VC176,Estimate; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Employed
MOE_VC176,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Employed
EST_VC177,Estimate; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Unemployed
MOE_VC177,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Unemployed
EST_VC178,Estimate; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
MOE_VC178,Margin of Error; EMPLOYMENT STATUS - Females 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
EST_VC180,Estimate; COMMUTING TO WORK - Workers 16 years and over
MOE_VC180,Margin of Error; COMMUTING TO WORK - Workers 16 years and over
EST_VC181,"Estimate; COMMUTING TO WORK - Workers 16 years and over - Car, truck, or van - drove alone"
MOE_VC181,"Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Car, truck, or van - drove alone"
EST_VC182,"Estimate; COMMUTING TO WORK - Workers 16 years and over - Car, truck, or van - carpooled"
MOE_VC182,"Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Car, truck, or van - carpooled"
EST_VC183,Estimate; COMMUTING TO WORK - Workers 16 years and over - Public transportation (excluding taxicab)
MOE_VC183,Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Public transportation (excluding taxicab)
EST_VC184,Estimate; COMMUTING TO WORK - Workers 16 years and over - Walked
MOE_VC184,Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Walked
EST_VC185,Estimate; COMMUTING TO WORK - Workers 16 years and over - Other means
MOE_VC185,Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Other means
EST_VC186,Estimate; COMMUTING TO WORK - Workers 16 years and over - Worked at home
MOE_VC186,Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Worked at home
EST_VC187,Estimate; COMMUTING TO WORK - Workers 16 years and over - Mean travel time to work (minutes)
MOE_VC187,Margin of Error; COMMUTING TO WORK - Workers 16 years and over - Mean travel time to work (minutes)
EST_VC188,Estimate; Civilian employed population 16 years and over
MOE_VC188,Margin of Error; Civilian employed population 16 years and over
EST_VC190,"Estimate; Civilian employed population 16 years and over - OCCUPATION - Management, professional, and related occupations"
MOE_VC190,"Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Management, professional, and related occupations"
EST_VC191,Estimate; Civilian employed population 16 years and over - OCCUPATION - Service occupations
MOE_VC191,Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Service occupations
EST_VC192,Estimate; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
MOE_VC192,Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
EST_VC193,"Estimate; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
MOE_VC193,"Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
EST_VC194,"Estimate; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
MOE_VC194,"Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
EST_VC195,"Estimate; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
MOE_VC195,"Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
EST_VC196,Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over
MOE_VC196,Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over
EST_VC197,"Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Management, professional, and related occupations"
MOE_VC197,"Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Management, professional, and related occupations"
EST_VC198,Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Service occupations
MOE_VC198,Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Service occupations
EST_VC199,Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Sales and office occupations
MOE_VC199,Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Sales and office occupations
EST_VC200,"Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Farming, fishing, and forestry occupations"
MOE_VC200,"Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Farming, fishing, and forestry occupations"
EST_VC201,"Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Construction, extraction, maintenance, and repair occupations"
MOE_VC201,"Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Construction, extraction, maintenance, and repair occupations"
EST_VC202,"Estimate; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Production, transportation, and material moving occupations"
MOE_VC202,"Margin of Error; Civilian employed population 16 years and over - Male civilian employed population 16 years and over - Production, transportation, and material moving occupations"
EST_VC203,Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over
MOE_VC203,Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over
EST_VC204,"Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Management, professional, and related occupations"
MOE_VC204,"Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Management, professional, and related occupations"
EST_VC205,Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Service occupations
MOE_VC205,Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Service occupations
EST_VC206,Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Sales and office occupations
MOE_VC206,Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Sales and office occupations
EST_VC207,"Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Farming, fishing, and forestry occupations"
MOE_VC207,"Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Farming, fishing, and forestry occupations"
EST_VC208,"Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Construction, extraction, maintenance, and repair occupations"
MOE_VC208,"Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Construction, extraction, maintenance, and repair occupations"
EST_VC209,"Estimate; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Production, transportation, and material moving occupations"
MOE_VC209,"Margin of Error; Civilian employed population 16 years and over - Female civilian employed population 16 years and over - Production, transportation, and material moving occupations"
EST_VC211,"Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
MOE_VC211,"Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
EST_VC212,Estimate; INDUSTRY - Construction
MOE_VC212,Margin of Error; INDUSTRY - Construction
EST_VC213,Estimate; INDUSTRY - Manufacturing
MOE_VC213,Margin of Error; INDUSTRY - Manufacturing
EST_VC214,Estimate; INDUSTRY - Wholesale trade
MOE_VC214,Margin of Error; INDUSTRY - Wholesale trade
EST_VC215,Estimate; INDUSTRY - Retail trade
MOE_VC215,Margin of Error; INDUSTRY - Retail trade
EST_VC216,"Estimate; INDUSTRY - Transportation and warehousing, and utilities"
MOE_VC216,"Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
EST_VC217,Estimate; INDUSTRY - Information
MOE_VC217,Margin of Error; INDUSTRY - Information
EST_VC218,"Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
MOE_VC218,"Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
EST_VC219,"Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
MOE_VC219,"Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
EST_VC220,"Estimate; INDUSTRY - Educational services, and health care and social assistance"
MOE_VC220,"Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
EST_VC221,"Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
MOE_VC221,"Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
EST_VC222,Estimate; INDUSTRY - Other services (except public administration)
MOE_VC222,Margin of Error; INDUSTRY - Other services (except public administration)
EST_VC223,Estimate; INDUSTRY - Public administration
MOE_VC223,Margin of Error; INDUSTRY - Public administration
EST_VC225,Estimate; CLASS OF WORKER - Private wage and salary workers
MOE_VC225,Margin of Error; CLASS OF WORKER - Private wage and salary workers
EST_VC226,Estimate; CLASS OF WORKER - Government workers
MOE_VC226,Margin of Error; CLASS OF WORKER - Government workers
EST_VC227,Estimate; CLASS OF WORKER - Self-employed workers in own not incorporated business
MOE_VC227,Margin of Error; CLASS OF WORKER - Self-employed workers in own not incorporated business
EST_VC228,Estimate; CLASS OF WORKER - Unpaid family workers
MOE_VC228,Margin of Error; CLASS OF WORKER - Unpaid family workers
EST_VC230,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households
MOE_VC230,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households
EST_VC231,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - Median household income (dollars)
MOE_VC231,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - Median household income (dollars)
EST_VC232,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
MOE_VC232,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
EST_VC233,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
MOE_VC233,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
EST_VC234,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
MOE_VC234,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
EST_VC235,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
MOE_VC235,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
EST_VC236,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
MOE_VC236,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
EST_VC237,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
MOE_VC237,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
EST_VC238,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
MOE_VC238,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
EST_VC239,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
MOE_VC239,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
EST_VC240,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
MOE_VC240,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
EST_VC241,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
MOE_VC241,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
EST_VC242,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
MOE_VC242,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
EST_VC243,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families
MOE_VC243,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families
EST_VC244,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
MOE_VC244,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
EST_VC245,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars) - Married-couple families
MOE_VC245,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars) - Married-couple families
EST_VC246,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
MOE_VC246,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
EST_VC247,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars) - Male householder, no spouse present"
MOE_VC247,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars) - Male householder, no spouse present"
EST_VC248,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
MOE_VC248,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
EST_VC249,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars) - Female householder, no spouse present"
MOE_VC249,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars) - Female householder, no spouse present"
EST_VC250,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
MOE_VC250,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Families - Median income (dollars)
EST_VC251,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals
MOE_VC251,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals
EST_VC252,Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Per capita income (dollars)
MOE_VC252,Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Per capita income (dollars)
EST_VC254,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - With earnings for full-time, year-round workers: - Male"
MOE_VC254,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - With earnings for full-time, year-round workers: - Male"
EST_VC255,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - With earnings for full-time, year-round workers: - Female"
MOE_VC255,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - With earnings for full-time, year-round workers: - Female"
EST_VC257,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Mean earnings (dollars) for full-time, year-round workers: - Male"
MOE_VC257,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Mean earnings (dollars) for full-time, year-round workers: - Male"
EST_VC258,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Mean earnings (dollars) for full-time, year-round workers: - Female"
MOE_VC258,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Mean earnings (dollars) for full-time, year-round workers: - Female"
EST_VC260,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Median earnings (dollars) full-time, year-round workers: - Male"
MOE_VC260,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Median earnings (dollars) full-time, year-round workers: - Male"
EST_VC261,"Estimate; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Median earnings (dollars) full-time, year-round workers: - Female"
MOE_VC261,"Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS) - Individuals - Median earnings (dollars) full-time, year-round workers: - Female"
EST_VC263,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families
MOE_VC263,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families
EST_VC264,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
MOE_VC264,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
EST_VC265,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
MOE_VC265,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
EST_VC266,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families
MOE_VC266,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families
EST_VC267,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families - With related children under 18 years
MOE_VC267,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families - With related children under 18 years
EST_VC268,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families - With related children under 18 years - With related children under 5 years only
MOE_VC268,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple families - With related children under 18 years - With related children under 5 years only
EST_VC269,"Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present"
MOE_VC269,"Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present"
EST_VC270,"Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present - With related children under 18 years"
MOE_VC270,"Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present - With related children under 18 years"
EST_VC271,"Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present - With related children under 18 years - With related children under 5 years only"
MOE_VC271,"Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Families with female householder, no husband present - With related children under 18 years - With related children under 5 years only"
EST_VC272,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All people
MOE_VC272,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - All people
EST_VC273,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years
MOE_VC273,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years
EST_VC274,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years
MOE_VC274,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years
EST_VC275,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years - Related children under 5 years
MOE_VC275,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years - Related children under 5 years
EST_VC276,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years - Related children 5 to 17 years
MOE_VC276,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Under 18 years - Related children under 18 years - Related children 5 to 17 years
EST_VC277,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 18 years and over
MOE_VC277,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 18 years and over
EST_VC278,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 18 to 64 years
MOE_VC278,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 18 to 64 years
EST_VC279,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 65 years and over
MOE_VC279,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - 65 years and over
EST_VC280,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - People in families
MOE_VC280,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - People in families
EST_VC281,Estimate; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Unrelated individuals 15 years and over
MOE_VC281,Margin of Error; POVERTY RATES FOR FAMILIES AND PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED - Unrelated individuals 15 years and over
EST_VC282,Estimate; Occupied housing units
MOE_VC282,Margin of Error; Occupied housing units
EST_VC284,Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
MOE_VC284,Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
EST_VC285,Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
MOE_VC285,Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
EST_VC286,Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
MOE_VC286,Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
EST_VC287,Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
MOE_VC287,Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
